Term	es	nes	pval	sidak	fdr	geneset_size	leading_edge
GOCC_INCLUSION_BODY	-0.17544001748769494	-0.055223720930004994	0.9559602311988404	1.0	1.0	71	MAPT,HOXC9,TRIM37,PSEN1,STRADB,SQSTM1,ATXN1,HTT,PSMC6,WDFY3,EDEM1,STUB1,TRIM66,AGL,ZDHHC17,BAG3
GOBP_TESTOSTERONE_BIOSYNTHETIC_PROCESS	0.26571365001667835	0.055193123030971736	0.955984607612463	1.0	1.0	7	HSD17B3,AKR1C3,CYP19A1,HSD17B1,SRD5A2,DKKL1
GOCC_SARCOPLASM	-0.17538002145125026	-0.055173103308525595	0.9560005567374705	1.0	1.0	72	CASQ2,ASPH,CAMK2B,SRL,THBS4,FKBP1B,DMPK,NOS1AP,PLN,AGL,CMYA5,CCDC78,SGCD,ATP2A3,ART1,GSTM2,CASQ1,RTN2,SPOCK1,CACNA2D1,ITPR1,HRC
GOBP_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS	0.16468376271808402	0.05513261045815454	0.956032816256164	1.0	1.0	82	PROX1,GFI1,IL1B,DGAT2,SPHK1,TNF,SOX9,ALK,BMP2,LPIN1,SNAI1,DKKL1
HP_PROGRESSIVE_CEREBELLAR_ATAXIA	0.16733384151693528	0.054844003763757754	0.9562627432014121	1.0	1.0	78	PDHA1,SLC19A3,CACNA1A,COQ2,ELOVL4,DKK1,SACS,PPP2R2B,NDUFA9,MTPAP,SPTBN2,MSTO1,C9orf72,CLCN4,GLS,PRNP
GOBP_EPOXIDE_METABOLIC_PROCESS	-0.25567147390281175	-0.054764334454979524	0.9563262147229703	1.0	1.0	5	EPHX2,EPHX1
GOBP_PULMONARY_VALVE_DEVELOPMENT	0.20638939380871163	0.054756046103306255	0.9563328179628834	1.0	1.0	21	NOS3,NOTCH1,NFATC1,TNFRSF1B,TGFB2,ROBO1,JAG1,NOTCH2,TNFRSF1A,RBPJ,TBX20
GOBP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	0.2161919406872704	0.054584514526060834	0.956469475982769	1.0	1.0	1216	ROPN1,EDN3,GPRC5B,NCK1,PPP1R14C,DUSP7,WNK3,PPP1R14B,PTPN2,SEMA4D,IQGAP3,NUP62,ROPN1B,PLCE1,ERRFI1,VAC14,CD6,TNFRSF11A,KIT,CCND3,FPR2,DBF4,P2RY6,TF,LPIN1,STAP1,NTSR1,DGKZ,PDK1,TIPRL,CCNE1,SFRP1,PML,DDIT4,NCK2,SPHK1,BAK1,UCHL1,IL22RA2,GSTP1,PPARGC1B,RAP2A,CD40,IRAK1,SCARB1,MALT1,ARRB2,CKS1B,LAX1,IL34,NCF1,SIRPA,PLCG2,ADAM17,GDF5,FCRL3,MCM7,CD19,CSK,TNFAIP3,BMP6,NCAPG2,CDK2AP1,CCNJL,CHEK2,FAM20C,LIME1,LYN,LMO4,SLC11A1,NRBF2,UBASH3B,HIF1A,MARCO,ODAM,EFNA5,ACTB,CCNYL1,SOS1,SOCS1,FKBP1A,IL18,FGR,RGS2,CCNB1,CCNY,IL12A,PRKAG3,GHRL,CCR7,MAP2K3,EDN1,OSM,TLR9,PPARA,ENO1,TNF,HBEGF,CSNK2B,VEGFA,VLDLR,ITGB2,HSF1,LRP8,PRNP,CD40LG,IL7,EPHB2,ADORA2B,GLMN,IL6,PSRC1,HERC5,INCENP,EGFR,CCNB2,EPHB1,CDKN2C,WNT11,TCL1A,SOX9,CKS2,PFN2,EPHA2,CCNA2,NLRC5,RAD51,PTPN22,CCL5,CD244,PROX1,TPX2,RIPK2,TRIM27,PPM1F,LILRA5,RPS6KA4,SOCS5,DKK1,LILRB2,MYC,EPHB3,SEMA7A,EPHB6,WDR91,STOML2,CD3E,KIRREL2,CDCA2,CCNJ,SDCBP,RAP2B,SLC2A6,MET,CLSPN,PLK1,TTK,SPINK1,ROR1,IL1B,KDM4D,FAS,CSF2,GTPBP4,FZD7,TGFA,PPP1R8,TYRO3,FYN,SOCS3,YES1,ITGA6,PARD3,DUSP22,PTGS2,WWTR1,RGN,ABI1,CCKBR,CCDC88A,PAQR3,ADRA2B,CAMTA1,CLEC6A,MFHAS1,IL12B,EZH2,ALK,CX3CL1,DOCK7,CHI3L1,S100A12,CDC25A,HCLS1,GUCA1A,TRIB2,STK38,DIRAS1,SPRY2,CENPE,DOCK3,LTK,ITGB1BP1,CDKN2A,DVL3,CORO1C,ADARB1,DMD,PLEK,MAP3K5,HDAC2,IFNG,SLA2,CHORDC1,CD4,CCNA1,SFN,LIMK2,MTMR2,CLEC7A,PLAUR,SMG5,MMP9,BLM,TNFSF15,S1PR2,IL23A,FGF9,SPRY3,TGFB2,APP,IL15,RCAN1,FAM20A,MASTL,TLR6,CDC25B,BMP2,SLAMF8,CNKSR3,MAD2L2,KIF14,LRRK1
GOBP_REGULATION_OF_HEPATIC_STELLATE_CELL_ACTIVATION	-0.242611494458171	-0.0545768381043884	0.9564755917647036	1.0	1.0	6	PDGFRB
GOBP_PROTEIN_ADP_RIBOSYLATION	0.18449124859821875	0.05451029267728286	0.956528608412613	1.0	1.0	34	
HP_HYPOTHALAMIC_HYPOTHYROIDISM	-0.19496458041099712	-0.054470308820734614	0.9565604635872316	1.0	1.0	12	TRH,AKT1,SUFU,PDGFB,SMARCE1
GOBP_SPLICEOSOMAL_TRI_SNRNP_COMPLEX_ASSEMBLY	-0.20466278505765817	-0.054361531589254	0.95664712685675	1.0	1.0	10	PRPF6,CD2BP2,USP4,SART3
GOBP_RESPONSE_TO_BILE_ACID	0.28435184063159863	0.05434106067230754	0.9566634361781434	1.0	1.0	5	KCNMB1
HP_CHROMOSOMAL_BREAKAGE_INDUCED_BY_IONIZING_RADIATION	-0.1907709159511009	-0.05428116550107037	0.9567111551803102	1.0	1.0	13	AKT1,RAD50,SUFU,PDGFB,SMARCE1
GOCC_POSTSYNAPTIC_MEMBRANE	-0.17292924501025891	-0.05421473863200793	0.9567640782241948	1.0	1.0	235	PCDHB13,CHRNA6,KCNH1,GRM3,SLC6A1,CLCN3,LIN7A,F2R,ERBB4,CHRM4,ADAM22,GABRD,GPHN,ADCY1,KCNC1,GRID2IP,LRFN2,DNAJA3,SORCS2,HIP1,KCNC2,NPTN,RNF10,DLG4,GRIA2,GLRB,TRPV1,SLC30A1,SHISA6,SYNJ2BP,GRIK5,CBLN1,KCNMA1,TRAPPC4,SHISA9,AKAP9,PRRT2,CACNG4,KCND2,CNIH3,SLC6A4,CLSTN2,IGSF9B,SYAP1,FLRT3,KCND3,GRIN1,UTRN,ADRA2A,GRIK4,FAIM2,IGSF21,SHANK1,GRIK3,GABRB2
HP_APPENDICULAR_HYPOTONIA	0.28423412196249553	0.054173713718621896	0.9567967633356147	1.0	1.0	5	UNC80
HP_ABNORMALITY_OF_AMINO_ACID_METABOLISM	0.2587074247548146	0.054164401034374254	0.9568041828890566	1.0	1.0	8	CBS
HP_VASCULAR_NEOPLASM	0.16009887471687362	0.05408977740595683	0.9568636367739434	1.0	1.0	134	NOTCH1,DHCR7,DVL3,BIN1,GAS1,IFNG,SIX3,CD96,PPP1CB,POR,HS2ST1,RRAS2,IDH2,KIF1B,PUF60,MSL3,CALR,RYR1,GFI1,PTCH1,NRAS,RECQL4,MDH2,MPL
GOBP_NEURON_DIFFERENTIATION	0.19730011660480556	0.05408731248633952	0.9568656006204614	1.0	1.0	1197	FOLR1,C21orf91,GPRC5B,BCL11A,EDN3,KANK1,NCK1,CHODL,NOTCH1,NRBP2,ACSL4,TOX,ISL2,RGMA,WNT10A,ABT1,BTBD3,WNT6,LIF,SEMA5B,MICALL1,EN1,EFNA4,RASAL1,CREB3L2,TRPV4,DTNB,PRMT1,UGT8,WASF1,KATNB1,NR2E1,GDPD5,BEND6,SFRP1,CAMK1D,FOXD1,NCK2,DOK5,SCLT1,DDIT4,GPR37,UCHL1,SMURF1,ARHGEF2,SPAST,LRRC7,RAP2A,PROM1,NDEL1,KALRN,GFI1,VIM,CDHR1,GDF5,FUT9,DPYSL2,RNF220,LIMK1,BMP6,GPM6B,TULP3,MANF,TULP1,ATF4,KDM1A,SLC1A3,LYN,LMO4,PTPRZ1,CEBPB,HIF1A,S100A6,GPRIN2,EFNA5,ACTB,VASP,SOS1,TMC1,KLK8,SGK1,RGS2,GFRA3,ZNF521,PTK7,DBN1,GHRL,EDN1,SOD2,CDK16,SOX11,TTL,MAP4K4,DLX5,SOX4,PICALM,BCL11B,VEGFA,VLDLR,CDC20,DMRT3,SLITRK5,LRP8,TWF2,VAX2,KLK6,NFIB,KIRREL3,RASGRF1,EPHB2,IL6,MARK1,EHD1,SRF,RP1L1,PLXNA1,CD38,DMRTA2,CFLAR,CALR,NUMBL,DCLK2,TMEFF1,DUOXA1,ID4,EPHB1,WNT11,LAMC2,SOX9,XK,EPHA2,MDGA2,DNMT3A,RIMS2,PHGDH,CNGB1,NRN1,TUBB3,PROX1,SLC9A6,ITM2C,DKK1,YWHAH,TIAM2,TGIF2,EPHB3,LRP12,EPHB6,RSPO2,RTN4IP1,SEMA7A,FLNA,POU4F1,CARM1,CD3E,SIX3,FES,LGR6,RUNX3,YWHAZ,SH3GL3,AURKA,EXT1,MET,AGTPBP1,DGKG,SHANK3,VSTM2L,PRKCQ,ROR1,LPAR3,AFG3L2,FZD7,FYN,FBXO45,DISC1,ADM,ITGA6,SULT4A1,PARD3,DGUOK,MBP,NCS1,ZC4H2,ANKS1A,MTCH1,ATOH7,RTN4R,PGRMC1,VASH2,ABI1,LST1,PAQR3,GPC2,PTCH1,CCDC88A,ADRA2B,VCAM1,EZH2,LYPLA2,ALK,RHOG,CX3CL1,DOCK7,SLITRK2,L1CAM,MAP2,CPNE5,STK24,S100B,PRDM1,ONECUT2,LTK,DVL3,BIN1,ADARB1,DMD,PBX4,TCF3,HDAC2,SMO,WNT5B,WNT10B,SOX8,CXCR4,ANKRD27,B4GALT5,MTMR2,EOMES,KIF1A,PAK3,STMN1,ACTR2,ACTBL2,SNX3,SPRY3,TGFB2,TNFRSF21,APP,S100A9,NRTN,TSPO,ATP2B2,IRX1,TLX3,ASPM,EFNB1,IRX6,RNF112,NKX2-5,BMP2,SEMA4D,BOC,SLC39A12,C1QA
GOBP_POSITIVE_REGULATION_OF_URINE_VOLUME	0.2321294727507174	0.05385547517521694	0.9570503108129973	1.0	1.0	12	EDN1
GOBP_REPRODUCTION	0.20172330147207562	0.05374904557068405	0.9571351065339937	1.0	1.0	1184	FOXC1,FOLR1,ROPN1,BIRC3,ACSL4,GALNT3,NOTCH1,HORMAD1,NSUN2,CTCFL,COL9A3,LIN9,TEAD3,LGALS9,NASP,BAX,CXADR,PMCH,MAFF,PLB1,CCT8,ROPN1B,DKKL1,LIF,OCA2,TEX15,PIWIL4,SLCO4C1,WIPF3,XRCC2,KIT,VGF,KLK14,DEDD,HOXB13,ZW10,CRHR1,FANCC,ACE2,GJB3,CCNE1,ITGB8,SFRP1,SLC2A1,MEIG1,PROK2,E2F1,KIF18A,BAK1,TEX11,SNAI1,NPM2,PLTP,OPRK1,ARRB2,CEP57,GPR3,IQCG,STAG3,SUN2,CCT5,BMP6,ADAM32,RDH10,QKI,KLHDC3,SMC4,ZMYND15,MFGE8,PMFBP1,CEBPB,FBXO5,HIF1A,CCNYL1,SOS1,EXO1,PTTG1,RGS2,FETUB,FUT7,PRDX4,BIRC2,PPP1R1B,SMC1B,GHRL,OSR1,EDN1,RAD51AP1,DAZAP1,NCAPD2,CLIC4,CTSB,PLK4,CDK16,MDFI,CREM,KDM1B,SLC38A3,NCAPH,ADA,PTX3,ASF1B,VEGFA,SERPINE2,CDC20,PTTG3P,SYCE1L,DMRT3,DNAJB6,DMRTA1,CCDC42,HSD17B2,ACTR3,ROS1,PCNA,INSL3,RETN,INCENP,CD38,PKDREJ,DMRTA2,QRICH2,EGFR,E2F8,CALR,PI3,CELF4,SRD5A1,CCNB2,TAF7L,ID4,PAM,SRPK1,SOX9,CKS2,FANCA,TAF4B,RAD51,RAI14,DNMT3A,WDR77,ADAMTS1,CCT4,ALPL,TCP1,MBD2,NUF2,TFEB,TRIM27,MTNR1A,CBX2,CLDN4,IZUMO1,ST14,ADAM19,MYC,EXD1,FIGNL1,SERPINB5,CDK1,DAZL,CHFR,TFAP2C,ADCY3,CASP2,PNOC,UBE2Q1,PTGFR,AURKA,CCDC134,SNRPA1,KDM2B,RSPO3,PLK1,TMPRSS12,TTK,EIF2S2,SPINK1,PAX5,AKAP3,BUB1B,IL1B,STOX2,CSF2,TYRO3,DIAPH2,MSH2,ETV6,DSG1,BUB1,KLF1,ADM,SPIN4,SOCS3,MEI1,DZIP1,RNF8,SSTR3,PTGS2,TEAD4,RGN,VASH2,GJB5,PTCH1,ADRA2B,LY6K,IL12B,PKMYT1,MND1,FOSL1,SLC2A14,PAQR8,CSNK2A2,CDC25A,TIFAB,OR7C1,CYP26B1,BNC1,KRT9,FANCL,DEFB1,PRDM1,SOX30,MSH6,EREG,ADCY7,PSME4,PRDM7,HDAC2,RBM15,GNRH1,PPARD,NEK2,MAMLD1,ANXA1,GATA6,IDO1,CCNA1,SOX8,SLC22A16,CBL,CENPI,SMURF2,LIMK2,NUDT1,EOMES,AGFG1,STRA8,FANCG,ACTR2,PSAPL1,OR2H2,DMRT1,CCT3,MMP9,TBPL1,FGF9,TGFB2,BCL2L10,ACR,APP,CCNB1IP1,MASTL,SYCP2L,RBM7,ASPM,TRIP13,UBE2J1,TACR1,CDC25B,RAD54L,RPL39L,NDC80,PANX1,CYP7B1,RAD54B,DNAH11,TDRD6
GOCC_CHROMATIN	0.24323704402495197	0.0537315581411289	0.9571490393503832	1.0	1.0	999	FOXC1,BCL11A,ZBTB32,FOXL1,ISL2,SMARCA4,BATF3,TEAD3,NASP,MAFF,FOXC2,GATAD2A,BEND3,ELK1,SPIB,EN1,ASF1A,PADI2,CREB3L2,TFCP2L1,HOXB13,FANCC,NR2E1,DPF3,CDCA5,NFIX,VPS72,PML,FOXD1,MCM2,ZBED4,E2F1,TBX19,ETS1,FOXK1,ACTL6A,RARB,CREB5,BRD4,FOXP3,SNAI1,NPM2,SSRP1,STAG3,FOXM1,TLX1,MCM7,HOXA1,FANCE,NHLH1,DSCC1,ATF4,KLHDC3,KDM1A,HR,CEBPB,HIF1A,MEIS2,GMEB1,HMGN4,ACTB,MTBP,CEBPG,PSIP1,TFDP2,NFYC,ZBTB5,AKIRIN1,IKZF1,ELF5,OSR1,RAD51AP1,E2F3,PPARA,SOX11,SUV39H1,NR1I2,CREM,SOX10,KDM1B,NFE2L3,CFDP1,SOX4,DLX5,ETV5,ASF1B,UCHL5,BCL11B,CDK4,DMRT3,HSF1,FOXQ1,NCR1,VAX2,PRAME,BARX1,NFIB,KLF14,DMRTA1,NPAS2,FOXN2,GRHL3,OTX1,TFDP1,ESR2,KLF11,SRF,IRF4,PCNA,INCENP,MORC2,DMRTA2,NFIL3,STAT4,E2F8,NR4A3,CREB3L3,POU2F2,ZNF711,CENPA,SRPK1,SOX9,NANOG,FANCA,RAD51,DNMT3A,AKIRIN2,SUV39H2,TCP1,E2F2,MBD2,TFEB,PROX1,ETV7,MTA2,CBX2,DDX11,SATB1,TGIF2,DLX6,MYC,POU4F1,SIX3,ESRRA,CHEK1,TFAP2C,NFATC3,TMPO,C17orf49,RUNX3,HOXA3,BUD31,SOX6,PLK1,E2F5,PAX5,ELF4,ETV4,BATF2,SPI1,HMGA1,KDM4D,ETV6,ZBED2,KLF1,FANCB,ING3,ATOH7,TEAD4,ANP32E,NKX1-2,DFFB,CENPF,EZH2,TFAP4,RCOR2,HIF3A,MYBBP1A,FOSL1,MESP1,MLXIP,CSNK2A2,RCC1,THAP11,CHRAC1,HIRA,OIP5,NR1I3,ZBTB8B,CHAF1B,BARX2,FANCL,E2F4,ONECUT2,SOX30,CDKN2A,MSH6,DVL3,EIF3E,PBX4,TCF3,TFAP2E,HDAC2,TCF7L2,PPARD,GATA6,EXOSC4,SOX8,UHRF2,EOMES,BACH1,FANCG,BACH2,KLF5,SMARCB1,KLF6,DMRT1,TRRAP,DEK,ARNTL2,WDR43,TEAD2,ETS2,HTRA2,FOXP4,IRX1,TLX3,RELB,RRP1B,NFKB2,SIM2,ATF3,IRX6,TSPYL5,FOXK2,GRHL1,NKX2-5,TAF5,HMGN3,TRNP1,MYCN
HP_DILATATION_OF_THE_VENTRICULAR_CAVITY	-0.22078211047450766	-0.053727708412471764	0.9571521065589244	1.0	1.0	8	FBLN5,PKP2,RPL10,RYR2,NPPA,GMPPB,NDE1,EFEMP2
GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	0.1608266432217248	0.053648054243555676	0.957215569861599	1.0	1.0	110	PDCD5,TIMM8B,GZMB,UBL4B,TIMM44,BAX,TOMM5,DNM1L,FZD5,BID,TOMM22,PARL,BCS1L,PITRM1,TOMM34,TSPO,SH3GLB1,HTRA2,HSPD1,RAC2,TIMM8A,TOMM40L,TOMM40,CSNK2A2,TIMM50
GOCC_NUCLEAR_PROTEIN_CONTAINING_COMPLEX	0.24390838535562648	0.0536244151537244	0.9572344040154364	1.0	1.0	1053	BCL11A,LSM6,PCGF6,RANBP1,SMARCA4,XPOT,BATF3,STAT1,GAR1,CWC15,POLR1A,MAFF,SRRM1,CDC45,COPS7B,NUP62,MX2,MED15,LSM10,YBX1,CTNNBIP1,GATAD2A,DR1,LIN37,MCM6,XRCC2,RBM28,NOLC1,MED30,RPP21,MED8,GTF2F2,FANCC,DPF3,PRPF38B,UBE2S,CEBPZ,RFXAP,WDR5,VPS72,MCM2,E2F1,SUN3,CDC5L,ACTL6A,EIF5AL1,EXOSC6,RRP7A,PPARGC1B,MSL3,PHC2,BIRC5,SAP30,SSRP1,TCF7L1,SUN2,MCM7,NUP160,FANCE,SMNDC1,POLR1C,SFPQ,TCF7,SEH1L,U2AF1L4,ATF4,PPIH,PRPF3,LMO4,HR,CEBPB,HIF1A,INTS10,ACTB,PPIL1,NFYA,NUP93,THOC5,CEBPG,MCM10,USP39,WDR12,TFDP2,RPA4,NFYC,SMC1B,CWC22,SCML2,POLD3,E2F3,SUV39H1,CREM,GTF2E2,NFE2L3,CFDP1,TAF11,UCHL5,MAD2L1,BCL11B,PPIE,CDK4,EXOSC8,CDC20,GINS3,NXT1,NCR1,ISY1,TAF5L,NPAS2,MCM5,TFDP1,CLP1,MCM3,BICD2,TAF1D,SEC13,GINS1,PCNA,TAF2,POLR3D,HDAC9,MED26,PABPC1,NFIL3,LSM7,STAT4,E2F8,PRPF38A,CDK19,CPSF4,ASCC2,TAF7L,EED,POM121L2,ERI1,FANCA,TAF4B,RAD51,DDX19B,ATF5,YEATS2,E2F2,TTF2,RBM17,LSM2,POLR1E,LAT,MTA2,CBX2,POP1,PES1,MCM4,MPHOSPH10,POLR2D,MYC,SF3A3,UBA2,UBE2C,GTF2H4,FLNA,MYBL2,UPF2,POU4F1,UPF3B,PWP2,POP7,RHEB,C17orf49,RUNX3,RPP38,AFF2,BUD31,IVNS1ABP,MED17,SNRPA1,E2F5,POLR2F,BATF2,DDX21,HMGA1,BUB1B,U2AF1,PPP1R8,MSH2,SF3B3,CDK6,FANCB,POLR3G,ING3,SF3B5,CCNC,KPNA3,CPSF4L,RPP40,CPSF3,ANP32E,MAP3K7,PRPF18,TEX10,NUP153,TAF6,NCL,EZH2,RCOR2,DKC1,FOSL1,MYBBP1A,CHRAC1,SHMT2,THEMIS,NUTF2,EIF5A,SYNCRIP,PHF5A,MED27,FANCL,E2F4,MSH6,TGS1,BIN1,TCF3,TXNL4B,HDAC2,TCF7L2,NHEJ1,BOP1,EXOSC4,CHMP4C,TLE1,BUD13,SSU72,ENY2,MAFG,AGFG1,BACH1,NUP85,FANCG,BACH2,MAGOHB,SMG5,SMARCB1,POLR2J3,SNRPC,ACTBL2,TRRAP,POLR3C,POLD1,SNRPG,DEK,TBPL1,DHX38,GINS4,ARNTL2,GEMIN4,UTP6,TEAD2,NUP205,PRIM2,SNRPD1,POU2AF1,SNRPA,CHMP1A,ASXL1,HTATSF1,COPS3,TLE4,SUPT5H,POLA2,MAGOH,CDK8,NXT2,ATF3,NKX2-5,SNRPD3,WDR3,TAF5,GTF2A1L,HEATR1,SENP3,CBFB,CPSF1,RANGAP1
HP_ABNORMALITY_OF_THE_MIDDLE_EAR	0.18479433218179034	0.05360501409535906	0.9572498615877088	1.0	1.0	516	TMEM216,A2ML1,TGM1,ADAMTS3,TNFRSF11A,AGBL5,CDCA7,WASF1,NFIX,NIPAL4,KIF1B,ACTL6A,BRD4,PROM1,NCF1,PLCG2,PTPRC,CDHR1,GDF5,CD19,LIMK1,CD79A,POLR1C,SMCHD1,TULP1,HPDL,FAM20C,PRPF3,RFC2,IL7R,KIF15,CD3D,MS4A1,EDN1,NCF2,PUS7,ADA,CD247,SLC35C1,CHRNG,TCOF1,HLA-B,GRHL3,IL2RG,RP1L1,CD3G,ANKH,PNP,ICOS,RAB23,RP9,DNMT3A,PTPN22,CNGB1,NCF4,TAPBP,CLDN4,DIAPH3,SATB1,DHCR7,FLNA,CD3E,JAK3,LBR,SYK,EXT1,RLBP1,CNGA1,MAN2B1,CTLA4,POR,HS2ST1,NAA10,SKI,IL2RB,WAS,IL21R,NXN,BTK,ANKRD11,KLHL7,MDH2,CYBA,HIRA,EIF5A,MED27,DOCK3,KCNAB2,TCF3,NEK2,ZNF469,CD4,CXCR4,CR2,CLIP2,GJB6,BLM,FGF9,DHX38,TRMT1,COL11A2,CIITA,DCLRE1C,SH3KBP1,TAP1,GALNT2,CD79B,RELB,NFKB2,GMNN,TAP2,LMNA,RECQL4,RGR,AK2,BMP2,TCF20,MYCN,TNFRSF13C,DNAH11
GOBP_REGULATION_OF_BROWN_FAT_CELL_DIFFERENTIATION	-0.18663366909521775	-0.05349039890388557	0.9573411802638578	1.0	1.0	20	SIX1,FNDC5,RREB1,NAPEPLD,SOX13,ZBTB7B,VSTM2A,DUSP10,SIRT1
HP_SHORTENED_QT_INTERVAL	0.23193401585692303	0.0534529994807294	0.9573709780564488	1.0	1.0	12	CDKN2C
GOBP_CELL_CELL_ADHESION_INVOLVED_IN_GASTRULATION	-0.1970992950445755	-0.053371078865918575	0.9574362480811045	1.0	1.0	11	RIC8A,MAP2K5,APOA1,MYADM
GOBP_RNA_PROCESSING	0.22841887500429972	0.05331797196996063	0.9574785610069634	1.0	1.0	796	TARBP1,LSM6,NSUN2,POP4,GAR1,WDR74,CTU1,CTU2,CWC15,TIA1,SRRM1,ZRANB2,SUPV3L1,RPF2,ABT1,IMP4,LSM10,YBX1,KTI12,DUSP11,RPS21,RBM28,KHDRBS3,IWS1,NOLC1,NOP10,DHX36,SNRPD2,SCARNA12,RPL35A,MRTO4,RPP21,PRMT1,NSUN5P1,RPS7,CELF2,JMJD6,RAVER2,PRPF38B,EXOSC5,MPHOSPH6,DCPS,SCNM1,PUS3,CDC5L,BICD1,RAVER1,DDX49,RRP7A,EXOSC6,ZBTB8OS,LIN28B,EIF6,PUS1,NOL9,MBNL2,AARS2,WDR4,SMNDC1,C1QBP,RBM42,TSEN34,SFPQ,CDKAL1,RPL11,U2AF1L4,RPS25,QKI,PPIH,RPS6,KDM1A,PRPF3,INTS10,RPP25,RBM38,PPIL1,THOC5,PSIP1,USP39,WDR12,FXR1,EMG1,RBMX2,TRIT1,CWC22,THOC1,DAZAP1,DDX27,RPS16,PUS7,YTHDF2,SUV39H1,SCARNA10,SLBP,TNF,RPS17,PPIE,MBNL3,EXOSC8,PRKDC,ISY1,HSF1,RIOK3,CLP1,IL6,DDX10,TRDMT1,RPL7L1,PABPC1,SNHG1,RRP1,LSM7,EGFR,SNORD1C,NOP56,NOL10,PCBP4,PRPF38A,CELF4,ADAT2,CPSF4,SIRT7,SRPK1,UTP14A,WTAP,ERI1,RALY,RP9,TTF2,RBM17,LSM2,RPS8,NSUN5P2,METTL4,SRPK3,POP1,PES1,MPHOSPH10,INTS8,RPUSD3,POLR2D,SF3A3,ESRP1,LYAR,SNORA74A,PWP2,ZNF326,POP7,NAT10,BMS1,AFF2,RPP38,DDX18,NOB1,BRIX1,PNPT1,BUD31,IVNS1ABP,NPM3,NOP2,SNRPA1,NUDT21,CHD7,MRPL1,EBNA1BP2,SNORA8,MBNL1,DNTTIP2,TSEN15,DDX21,THUMPD2,U2AF1,GTPBP4,PPP1R8,SF3B3,MAK16,PUF60,TCERG1,RNGTT,RPS19,SSB,SF3B5,LARP6,CPSF4L,RPP40,CPSF3,PRPF18,RBMS1,FBL,NCL,ZNHIT6,TRA2B,DKC1,RPL5,DUS1L,METTL8,HNRNPD,PABPC4,SYNCRIP,PHF5A,TRMT11,TRMU,TRMT61A,ERI3,TGS1,BYSL,ADARB1,TXNL4B,RBM15,BOP1,RPL7,TPRKB,EXOSC4,HNRNPA3,RIOK1,KIN,BUD13,SSU72,MTPAP,BCAS2,TBRG4,MAGOHB,SNRPB,ELAC1,PPAN,SNHG12,SNRPC,HNRNPUL1,SNRPG,DHX38,GEMIN4,UTP6,MDN1,WDR43,TRMT1,APP,PDCD11,SNRPD1,SNRPA,HTATSF1,TRMT6,PTBP2,METTL5,KHSRP,RBM7,LSM4,RRAGC,PPARGC1A,RRP1B,SUPT5H,MAGOH,PRDX6,ISG20,HABP4,PUSL1,SNORD15B,DDX47,RCL1,WDR46,PUS10,TERT,WDR3,NONO,SNRPD3,HEATR1,NOP58,WDR75,URB1,WT1,FTSJ1,DCAF13,MYCN,CPSF1
HP_DISTAL_SENSORY_IMPAIRMENT	0.16289511336018214	0.05327597833742315	0.9575120195236639	1.0	1.0	103	FBLN5,SBF1,NDRG1,TFG,SOX10,SACS,C19orf12,TRPV4,MTMR2,KIF1A,MSTO1,ABCD1,GAN,MPZ,KIF1B,CAPN1,MORC2,LMNB1,GNB4,SH3TC2,CCT5,MTTP,TYMP,LMNA,CYP7B1
HP_SECONDARY_MICROCEPHALY	0.15801176106157894	0.05326561702924487	0.9575202749296703	1.0	1.0	155	PSAT1,SATB1,EXTL3,CDC45,GABBR2,COQ9,GLS,OCA2,SCN1A,MED17,MDH1,GPT2,SLC2A1,TSEN15,PIGA,CLP1,PUS3,SLC39A14,GABRA5,ASNS,PUF60,TAF2,CHMP1A,HTRA2,PLEKHG2,HSPD1,AMPD2,CCDC88A,EIF2B3,PLAA,SLC25A19,CARS2
GOCC_EARLY_ENDOSOME_LUMEN	0.2835807397549758	0.053249610847060314	0.9575330279163665	1.0	1.0	5	RAB32
HP_ZOLLINGER_ELLISON_SYNDROME	-0.2201709233455904	-0.05321211895947542	0.957562899763317	1.0	1.0	8	ATRX,CDKN1B
HP_ABNORMALITY_OF_THE_PROTEIN_C_ANTICOAGULANT_PATHWAY	-0.20317107093186512	-0.053149947748592385	0.9576124351145552	1.0	1.0	10	MPI,F5,NGLY1,ALG6,PROC,DPAGT1,DPM1,ALG8,ALG12,PROS1
HP_4_5_TOE_SYNDACTYLY	0.2834816462735841	0.05311015915125045	0.9576441370463298	1.0	1.0	5	RBBP8,TELO2,MYCN,HOXD13
